Campaign_ID,Campaign_Date,Influencer,Platform,Category,Followers,Reach,Impressions,Likes,Comments,Shares,Engagements,Spend_USD,Conversions,Revenue_USD,Audience_Group,Engagement_Rate,ROI,Conversion_Rate,Influencer_Type,ROI_Category,Engagement_Category,Cost_Per_Engagement,Cost_Category
CMP06643,2025-09-19,Influencer_292,Instagram,Food,3776259,1567278,3393779,51762,5023,3169,59954,43108.73,1203,257406.15,Mixed,3.82535836016329,497.109100639244,0.07675728237109179,Mega Influencer,High ROI,Low Engagement,0.7190300897354639,Cost Efficient
CMP06644,2025-03-05,Influencer_278,X,Beauty,710486,193533,390620,5244,133,216,5593,24525.92,899,83021.33,Gen X,2.8899464174068505,238.50444753958266,0.46452026269421753,Macro Influencer,High ROI,Low Engagement,4.385109958877168,Expensive
CMP06645,2025-10-01,Influencer_250,X,Food,3798978,2093896,2338689,295550,37478,6547,339575,26574.24,52812,8679962.34,Millennials,16.217376603231486,32563.068972057146,2.522188303526059,Mega Influencer,High ROI,High Engagement,0.07825735110064051,Cost Efficient
CMP06646,2025-06-29,Influencer_35,YouTube,Fashion,4670982,1912974,3032999,286695,29174,2968,318837,31660.34,34996,4142559.08,Millennials,16.667084863673004,12984.379637110658,1.829402804220026,Mega Influencer,High ROI,High Engagement,0.09929945395296029,Cost Efficient
CMP06647,2025-11-08,Influencer_1,TikTok,Tech,4068323,4162443,7090915,83458,10822,2099,96379,39900.22,17568,775468.74,Mixed,2.3154431183802395,1843.5199605415708,0.422059833612136,Mega Influencer,High ROI,Low Engagement,0.41399288226688385,Cost Efficient
CMP06648,2025-12-26,Influencer_147,TikTok,Fashion,793259,922004,1116036,27627,2680,487,30794,34067.15,1745,330027.31,Millennials,3.3398987423048054,868.7552671708668,0.1892616517932677,Macro Influencer,High ROI,Low Engagement,1.1062918100928754,Moderately Efficient
CMP06649,2025-09-12,Influencer_52,Instagram,Beauty,4580075,2931808,5208609,39038,1596,3120,43754,718.84,8476,2180480.32,Gen X,1.4923896789967146,303233.1923654777,0.28910487999214135,Mega Influencer,High ROI,Low Engagement,0.0164291264798647,Cost Efficient
CMP06650,2025-11-18,Influencer_210,Facebook,Fitness,4285222,3346152,7403287,276593,48605,6906,332104,14811.36,6995,1793077.33,Gen Z,9.9249526022727,12006.095118881723,0.20904609234726934,Mega Influencer,High ROI,Medium Engagement,0.04459855948738949,Cost Efficient
CMP06651,2025-12-29,Influencer_256,X,Food,3316065,4699821,5512732,247155,38894,17184,303233,27660.34,6717,1925635.13,Mixed,6.4520116829981395,6861.718944886432,0.1429203367532508,Mega Influencer,High ROI,Medium Engagement,0.09121810620875696,Cost Efficient
CMP06652,2025-11-24,Influencer_109,Facebook,Beauty,4294853,4304235,7501697,185724,17994,6442,210160,41403.89,8206,875930.04,Mixed,4.882633034673989,2015.5742612590266,0.19064944177072116,Mega Influencer,High ROI,Low Engagement,0.1970112771221926,Cost Efficient
CMP06653,2025-11-21,Influencer_262,X,Food,2823527,1029724,2159956,96350,13624,3966,113940,49853.8,3304,80753.92,Millennials,11.06510093966927,61.98147382947737,0.320862677766081,Mega Influencer,Medium ROI,High Engagement,0.43754432157275763,Cost Efficient
CMP06654,2025-03-14,Influencer_150,Facebook,Fashion,1703501,2162576,4558292,39423,6413,798,46634,31959.41,159,26875.59,Gen X,2.156409763171329,-15.907114680777898,0.00735234276159543,Mega Influencer,Low ROI,Low Engagement,0.6853242269588712,Cost Efficient
CMP06655,2025-02-24,Influencer_194,YouTube,Fitness,1920095,1258872,1655443,119405,14747,2133,136285,41208.46,3918,641975.94,Gen X,10.825961654560592,1457.8741355537188,0.31123100680609306,Mega Influencer,High ROI,High Engagement,0.3023697398833327,Cost Efficient
CMP06656,2025-08-30,Influencer_149,Instagram,Tech,4084670,5160448,11554200,278513,33654,7560,319727,28619.86,52553,11413906.56,Gen X,6.1957217667923405,39781.07055729833,1.0183805747097925,Mega Influencer,High ROI,Medium Engagement,0.08951342864381176,Cost Efficient
CMP06657,2025-10-16,Influencer_252,X,Tech,1953604,701024,1450574,24870,2140,1673,28683,31827.12,1384,384918.13,Mixed,4.09158602273246,1109.402955718268,0.197425480440042,Mega Influencer,High ROI,Low Engagement,1.1096161489383956,Moderately Efficient
CMP06658,2025-04-25,Influencer_261,YouTube,Beauty,418481,572053,684981,64335,1966,494,66795,41989.93,1519,50616.44,Millennials,11.676365651434395,20.544235248784652,0.26553483680707907,Macro Influencer,Low ROI,High Engagement,0.6286388202709784,Cost Efficient
CMP06659,2025-03-30,Influencer_249,Facebook,Beauty,1851795,571546,706064,58966,9953,3838,72757,32463.54,13673,1249792.6,Mixed,12.729859013972627,3749.8346144628713,2.3922833857642254,Mega Influencer,High ROI,High Engagement,0.44619129430845145,Cost Efficient
CMP06660,2025-04-23,Influencer_230,X,Travel,3206364,3497072,6932168,318595,9842,16663,345100,9215.37,64018,9088768.66,Millennials,9.868255500601645,98526.19363085802,1.8306171562953235,Mega Influencer,High ROI,Medium Engagement,0.026703477252970155,Cost Efficient
CMP06661,2025-09-07,Influencer_273,Facebook,Travel,744731,364571,811918,28206,3459,1987,33652,5580.48,5195,400172.18,Gen X,9.230575114312439,7070.927590458169,1.4249624901596671,Macro Influencer,High ROI,Medium Engagement,0.16582907405206226,Cost Efficient
CMP06662,2025-12-26,Influencer_279,YouTube,Food,1881323,867217,1116387,94154,14046,4298,112498,41825.3,11681,2398646.49,Millennials,12.972301050371476,5634.917597721954,1.3469523775479493,Mega Influencer,High ROI,High Engagement,0.371787053992071,Cost Efficient
CMP06663,2025-09-01,Influencer_50,Instagram,Travel,3034467,1626597,3647834,170679,6481,13596,190756,20180.86,18205,3235258.15,Millennials,11.727305534191936,15931.319527512702,1.119207769349138,Mega Influencer,High ROI,High Engagement,0.1057941034620143,Cost Efficient
CMP06664,2025-10-28,Influencer_138,Facebook,Tech,3634960,3113761,6100418,324711,8353,10205,343269,32615.29,45618,8540549.38,Gen Z,11.024256518082153,26085.722647261457,1.4650450050597974,Mega Influencer,High ROI,High Engagement,0.09501379384680819,Cost Efficient
CMP06665,2025-09-18,Influencer_257,X,Fitness,2875497,3759149,7806146,394488,31078,9230,434796,42684.82,44252,2715834.15,Millennials,11.566341211800863,6262.529231703448,1.1771813248158027,Mega Influencer,High ROI,High Engagement,0.09817206230048114,Cost Efficient
CMP06666,2025-12-07,Influencer_129,X,Beauty,538100,742611,1474760,7893,303,222,8418,25304.46,522,13675.32,Gen Z,1.1335679110597607,-45.9568787478571,0.07029252192601511,Macro Influencer,Low ROI,Low Engagement,3.0059942979330008,Expensive
CMP06667,2025-08-01,Influencer_284,Instagram,Travel,4490487,3615207,4082748,212019,7074,5055,224148,33686.05,21992,6579301.89,Mixed,6.200142896381867,19431.235897352166,0.608319247003007,Mega Influencer,High ROI,Medium Engagement,0.15028485643414174,Cost Efficient
CMP06668,2025-12-25,Influencer_179,Facebook,Fashion,2017675,2122205,2931272,317281,15523,13623,346427,49584.23,38320,4767007.84,Gen Z,16.323917811898472,9513.959599654969,1.8056691035974377,Mega Influencer,High ROI,High Engagement,0.14313038533370667,Cost Efficient
CMP06669,2025-06-22,Influencer_255,YouTube,Food,3872783,1610331,2841437,92680,6952,8669,108301,35700.07,15258,1424128.18,Gen X,6.725387513498777,3889.1467439699695,0.9475070653176272,Mega Influencer,High ROI,Medium Engagement,0.3296374918052465,Cost Efficient
CMP06670,2025-12-03,Influencer_85,X,Fashion,1013161,533385,644418,52985,4622,41,57648,6227.87,1331,32861.31,Gen Z,10.807952979555106,427.649260501584,0.24953832597467118,Mega Influencer,High ROI,High Engagement,0.10803271579239522,Cost Efficient
CMP06671,2025-07-20,Influencer_1,YouTube,Fashion,1553245,1780765,3767663,43495,465,3649,47609,28615.36,4004,1120289.58,Gen X,2.6735139111561605,3814.993835478568,0.22484718646199808,Mega Influencer,High ROI,Low Engagement,0.6010493814194795,Cost Efficient
CMP06672,2025-12-28,Influencer_182,YouTube,Travel,799387,174003,427904,25748,1615,761,28124,36825.85,1347,66182.43,Gen X,16.162939719430124,79.71731813386519,0.7741245840588955,Macro Influencer,Medium ROI,High Engagement,1.3094101123595505,Moderately Efficient
CMP06673,2025-06-21,Influencer_69,X,Beauty,3008957,1309199,3048091,34076,6409,2408,42893,47038.37,1221,292257.12,Millennials,3.2762780906493205,521.3164274187222,0.09326313264828343,Mega Influencer,High ROI,Low Engagement,1.096644440817849,Moderately Efficient
CMP06674,2025-07-18,Influencer_103,Instagram,Tech,2064225,1805199,2174283,176833,20899,15910,213642,28300.9,27551,4236450.26,Millennials,11.834817103266731,14869.312848707988,1.526202928319814,Mega Influencer,High ROI,High Engagement,0.13246880295073066,Cost Efficient
CMP06675,2025-12-07,Influencer_202,X,Tech,2971230,2823843,6706230,355671,52075,107,407853,3325.76,697,17698.55,Gen X,14.443189653249137,432.16558019821025,0.024682675347035936,Mega Influencer,High ROI,High Engagement,0.00815431049912591,Cost Efficient
CMP06676,2025-04-19,Influencer_104,TikTok,Food,1208749,1357927,3124994,24949,2789,229,27967,23115.35,2951,190203.83,Gen Z,2.0595363373730695,722.8464202359038,0.21731654205270237,Mega Influencer,High ROI,Low Engagement,0.8265223298887975,Cost Efficient
CMP06677,2025-12-23,Influencer_179,Instagram,Fitness,939058,895875,1458866,12402,2317,285,15004,30143.35,2820,99059.66,Millennials,1.674787219199107,228.62856981722337,0.31477605692758476,Macro Influencer,High ROI,Low Engagement,2.009020927752599,Expensive
CMP06678,2025-11-01,Influencer_218,Facebook,Food,3760940,5620843,5893244,687638,39901,63419,790958,14163.85,29987,1816241.33,Gen X,14.071874983876972,12723.076564634615,0.5334964879823186,Mega Influencer,High ROI,High Engagement,0.01790720872663277,Cost Efficient
CMP06679,2025-03-12,Influencer_154,Facebook,Travel,1127495,615458,1274931,41631,4932,4033,50596,20938.09,1398,256765.07,Millennials,8.220869661292891,1126.306076628766,0.2271479126114211,Mega Influencer,High ROI,Medium Engagement,0.4138289588109732,Cost Efficient
CMP06680,2025-07-27,Influencer_50,YouTube,Travel,1390160,492370,988015,18384,1428,1121,20933,26345.14,215,55333.49,Millennials,4.251477547372911,110.03300798553357,0.04366634847777078,Mega Influencer,High ROI,Low Engagement,1.2585458367171451,Moderately Efficient
CMP06681,2025-12-25,Influencer_43,Instagram,Tech,4009709,806058,1609861,101850,7379,6301,115530,46518.39,3460,211370.43,Millennials,14.332715511786992,354.3803644107201,0.4292495080999134,Mega Influencer,High ROI,High Engagement,0.4026520384315762,Cost Efficient
CMP06682,2025-09-25,Influencer_25,YouTube,Tech,3877087,5535627,13593567,160105,16482,13493,190080,42033.44,17398,3703485.43,Millennials,3.4337573684065057,8710.807371464245,0.31429140727870575,Mega Influencer,High ROI,Low Engagement,0.2211355218855219,Cost Efficient
CMP06683,2025-01-09,Influencer_144,YouTube,Travel,2819641,3302678,5603586,238440,19485,8782,266707,6583.63,8346,2131224.65,Gen X,8.075476931144967,32271.57388856907,0.25270401776982193,Mega Influencer,High ROI,Medium Engagement,0.02468487891206455,Cost Efficient
CMP06684,2025-02-11,Influencer_181,X,Beauty,1568794,1768126,3167712,123100,7864,5724,136688,37445.94,21827,5445168.83,Millennials,7.730670777987542,14441.413114479165,1.2344708465346927,Mega Influencer,High ROI,Medium Engagement,0.2739519197003395,Cost Efficient
CMP06685,2025-04-23,Influencer_149,TikTok,Food,3990068,4657032,5753409,660375,94924,21671,776970,26338.68,147730,37137100.26,Millennials,16.683802043876874,140898.33499628684,3.172192074265326,Mega Influencer,High ROI,High Engagement,0.03389922390825901,Cost Efficient
CMP06686,2025-02-06,Influencer_254,YouTube,Beauty,1793698,758800,844066,80979,12481,2082,95542,24327.32,2222,587016.66,Millennials,12.591196626251977,2312.993539773391,0.2928307854507116,Mega Influencer,High ROI,High Engagement,0.25462435368738356,Cost Efficient
CMP06687,2025-08-11,Influencer_79,YouTube,Food,4770683,3323306,7377077,44739,282,869,45890,34869.87,700,103789.13,Gen X,1.3808538846558216,197.6470230603097,0.021063362807999024,Mega Influencer,High ROI,Low Engagement,0.7598577032033124,Cost Efficient
CMP06688,2025-06-07,Influencer_116,Instagram,Tech,2901138,2187664,2548467,114027,21365,10397,145789,2777.68,14285,2276918.42,Gen Z,6.66414037987552,81871.94853258834,0.6529796166138859,Mega Influencer,High ROI,Medium Engagement,0.01905274060457236,Cost Efficient
CMP06689,2025-10-28,Influencer_191,X,Travel,1072374,1589088,3573439,105951,7715,2793,116459,37141.72,14818,4054464.64,Gen X,7.328669022735053,10816.200542139673,0.932484544594132,Mega Influencer,High ROI,Medium Engagement,0.31892528701087935,Cost Efficient
CMP06690,2025-05-08,Influencer_15,TikTok,Travel,4307514,2231173,2746183,197018,19485,13498,230001,13899.72,8219,1058966.14,Mixed,10.308523812362376,7518.614907350651,0.3683712558371762,Mega Influencer,High ROI,High Engagement,0.06043330246390233,Cost Efficient
CMP06691,2025-09-11,Influencer_119,Facebook,Beauty,4244090,4401170,9527768,172951,34381,4971,212303,12088.91,4198,648255.13,Gen X,4.823785493402891,5262.395203537788,0.09538372750882151,Mega Influencer,High ROI,Low Engagement,0.05694177661172946,Cost Efficient
CMP06692,2025-02-14,Influencer_243,TikTok,Beauty,4953486,5122544,11776706,248980,13786,10375,273141,35290.48,17042,2224309.39,Gen X,5.332135751298574,6202.859553057935,0.3326862590150519,Mega Influencer,High ROI,Medium Engagement,0.1292024265855364,Cost Efficient
CMP06693,2025-07-13,Influencer_194,Instagram,Travel,3986327,5612682,8302883,522859,85171,35863,643893,2832.18,49524,8012774.34,Mixed,11.472109055884513,282818.964896299,0.882358915042755,Mega Influencer,High ROI,High Engagement,0.004398525842026548,Cost Efficient
CMP06694,2025-07-20,Influencer_90,YouTube,Tech,4652471,5335422,12420643,27158,3972,1523,32653,19747.46,3444,271215.29,Gen X,0.6120040739045571,1273.4186067473993,0.06454972071562474,Mega Influencer,High ROI,Low Engagement,0.6047670964383058,Cost Efficient
CMP06695,2025-01-03,Influencer_141,X,Fitness,639280,767674,1894859,87005,2367,7657,97029,28769.36,11410,1940218.66,Mixed,12.639349515549569,6644.045262042672,1.4863079901103855,Macro Influencer,High ROI,High Engagement,0.29650269507054594,Cost Efficient
CMP06696,2025-07-10,Influencer_247,X,Fashion,3511092,944069,1391785,47483,3166,4515,55164,1735.9,5567,1322630.8,Mixed,5.843216968251261,76092.79912437353,0.5896814745532372,Mega Influencer,High ROI,Medium Engagement,0.03146798636792111,Cost Efficient
CMP06697,2025-08-22,Influencer_159,Facebook,Fashion,4963777,2838771,4558674,78935,10925,5006,94866,17593.59,9158,1875985.13,Millennials,3.3417982641079536,10562.889893421408,0.32260439464824747,Mega Influencer,High ROI,Low Engagement,0.1854572765795965,Cost Efficient
CMP06698,2025-05-14,Influencer_208,YouTube,Beauty,1710791,1379336,3343692,105456,3535,10163,119154,45962.95,8212,586777.48,Gen X,8.638504323819577,1176.6314607743848,0.5953589263239704,Mega Influencer,High ROI,Medium Engagement,0.38574407909092434,Cost Efficient
CMP06699,2025-11-14,Influencer_184,X,Tech,758799,571862,1184044,65420,4465,4726,74611,23368.2,8699,2111982.02,Mixed,13.047028828633481,8937.84638953792,1.5211711916511326,Macro Influencer,High ROI,High Engagement,0.3132004664191607,Cost Efficient
CMP06700,2025-10-07,Influencer_63,TikTok,Travel,367524,449907,1043500,26589,928,2106,29623,7298.81,551,140690.72,Gen X,6.584249633813211,1827.5843596421882,0.12246975486044893,Macro Influencer,High ROI,Medium Engagement,0.24638996725517337,Cost Efficient
CMP06701,2025-05-24,Influencer_12,Facebook,Beauty,267752,392837,454537,36902,3599,2376,42877,29487.81,4082,371281.38,Gen Z,10.914705081242348,1159.101235391845,1.039107823346579,Macro Influencer,High ROI,High Engagement,0.6877302516500688,Cost Efficient
CMP06702,2025-04-16,Influencer_11,X,Travel,4405325,4092226,5997075,138610,21417,2317,162344,8635.41,29055,4616766.25,Gen Z,3.967131825075155,53363.196883529556,0.7100047749073487,Mega Influencer,High ROI,Low Engagement,0.05319204898240772,Cost Efficient
CMP06703,2025-09-20,Influencer_181,TikTok,Tech,3744674,5329962,6730149,190364,13250,17711,221325,29987.94,4091,935925.83,Millennials,4.152468629232253,3021.0074116461483,0.0767547686081064,Mega Influencer,High ROI,Low Engagement,0.13549278210776008,Cost Efficient
CMP06704,2025-04-18,Influencer_239,Instagram,Travel,4021244,3399830,5778619,17362,1470,767,19599,33247.05,215,59391.38,Gen Z,0.5764699999705868,78.63654068556455,0.006323845604044908,Mega Influencer,Medium ROI,Low Engagement,1.6963646104393082,Moderately Efficient
CMP06705,2025-01-04,Influencer_174,YouTube,Fitness,4998105,3481597,5088627,364531,61990,28026,454547,20697.78,41435,9036896.31,Mixed,13.055704034671445,43561.18641709402,1.1901147662983396,Mega Influencer,High ROI,High Engagement,0.04553496118113198,Cost Efficient
CMP06706,2025-05-09,Influencer_175,TikTok,Fitness,2983738,4208476,5796276,343274,10064,3604,356942,5830.32,46756,8392366.8,Gen X,8.48150256767533,143843.50224344461,1.1109959995019574,Mega Influencer,High ROI,Medium Engagement,0.016334082287878703,Cost Efficient
CMP06707,2025-12-12,Influencer_7,Instagram,Travel,2805686,3958965,6422237,224405,11484,2282,238171,23043.11,6436,624153.46,Mixed,6.0159915533479085,2608.6337738265365,0.1625677418214104,Mega Influencer,High ROI,Medium Engagement,0.09675027606215703,Cost Efficient
CMP06708,2025-11-04,Influencer_242,YouTube,Food,2159343,964806,1463870,123145,2457,6662,132264,4262.6,496,140183.5,Millennials,13.708869969714119,3188.6853094355556,0.051409298864227626,Mega Influencer,High ROI,High Engagement,0.03222796830581262,Cost Efficient
CMP06709,2025-08-29,Influencer_89,Facebook,Fashion,463812,599824,1459022,75123,4229,2946,82298,44710.65,9458,1339823.12,Gen X,13.72035797167169,2896.653191130078,1.5767958601189684,Macro Influencer,High ROI,High Engagement,0.5432774794041167,Cost Efficient
CMP06710,2025-03-24,Influencer_111,Instagram,Travel,1196598,657368,1170262,81070,4192,822,86084,36987.15,11916,3218186.21,Mixed,13.095252583028074,8600.822339650393,1.8126833067627266,Mega Influencer,High ROI,High Engagement,0.4296634682403234,Cost Efficient
CMP06711,2025-07-05,Influencer_48,Facebook,Beauty,562582,611711,1521040,54094,9629,2317,66040,14113.98,6287,738831.15,Millennials,10.795947759644669,5134.747038043132,1.0277729189110545,Macro Influencer,High ROI,High Engagement,0.21371865536038764,Cost Efficient
